FrameNumber,TimeStamp_ms,TimeFromStart_s,X_mm,Y_mm,Z_mm,QX,QY,QZ,QW,RX_rad,RY_rad,RZ_rad,TCP_X_m,TCP_Y_m,TCP_Z_m,TCP_RX_rad,TCP_RY_rad,TCP_RZ_rad,HE_TCP_X_m,HE_TCP_Y_m,HE_TCP_Z_m,HE_TCP_RX_rad,HE_TCP_RY_rad,HE_TCP_RZ_rad
293,1769517773340,3.255594,-49.5807,454.5857,-202.0535,0.701155,0.289438,-0.267514,0.594175,1.629342,0.672595,-0.621649,-0.42916,-0.105384,0.192827,2.034563,-2.360852,0.13863,-0.435623,-0.106376,0.203668,-2.10977,2.280583,-0.195743
294,1769517773351,3.266705,-50.0456,454.6299,-201.9604,0.701463,0.289408,-0.267076,0.594023,1.630161,0.672567,-0.62067,-0.429101,-0.105046,0.192829,2.034487,-2.360804,0.13863,-0.435285,-0.106125,0.203731,-2.109141,2.281455,-0.197516
295,1769517773362,3.277816,-50.4843,454.4952,-201.6709,0.701623,0.289124,-0.267862,0.593619,1.630802,0.672021,-0.622599,-0.428939,-0.104341,0.192795,2.034398,-2.360947,0.138593,-0.434933,-0.105486,0.203612,-2.108779,2.27967,-0.195333
296,1769517773373,3.288927,-50.7376,454.4223,-201.6316,0.702007,0.289711,-0.267025,0.593255,1.63194,0.673485,-0.620747,-0.428835,-0.104038,0.192703,2.034494,-2.361038,0.138806,-0.434764,-0.105603,0.203569,-2.109381,2.280792,-0.200268
297,1769517773385,3.300039,-51.1367,454.3365,-201.3623,0.701518,0.289754,-0.267108,0.593775,1.630455,0.67344,-0.620807,-0.428665,-0.103368,0.19263,2.034521,-2.361164,0.138976,-0.434789,-0.105045,0.203457,-2.109982,2.280947,-0.19877
298,1769517773396,3.31115,-51.3268,454.4178,-201.023,0.701426,0.289705,-0.267063,0.593928,1.630138,0.673284,-0.620663,-0.428605,-0.103045,0.192644,2.034492,-2.3611,0.138919,-0.434898,-0.104642,0.203533,-2.109911,2.28119,-0.198428
299,1769517773407,3.322261,-51.5314,454.5054,-200.8038,0.701582,0.289657,-0.266968,0.593809,1.63058,0.673206,-0.620474,-0.428518,-0.102705,0.192615,2.034431,-2.36114,0.139022,-0.434838,-0.104377,0.20363,-2.109592,2.28135,-0.198941
300,1769517773418,3.333372,-51.908,454.4563,-200.5607,0.701801,0.28963,-0.267227,0.593448,1.631331,0.673243,-0.621169,-0.428379,-0.10208,0.19259,2.034386,-2.361093,0.139081,-0.434574,-0.10395,0.2036,-2.109488,2.280548,-0.19894
301,1769517773429,3.344483,-52.3006,454.3147,-200.2259,0.701743,0.289614,-0.267109,0.593577,1.631109,0.67317,-0.62086,-0.428308,-0.101779,0.192567,2.034469,-2.36103,0.139016,-0.434523,-0.103444,0.203456,-2.109425,2.280908,-0.19897
302,1769517773440,3.355595,-52.7601,454.2431,-199.8454,0.701629,0.289619,-0.266966,0.593774,1.630712,0.673127,-0.620477,-0.428163,-0.101079,0.192513,2.034293,-2.361263,0.139017,-0.434474,-0.102858,0.20338,-2.109453,2.281358,-0.198957
303,1769517773451,3.366706,-53.0077,454.3486,-199.6444,0.70133,0.289686,-0.266958,0.594097,1.629801,0.673193,-0.620377,-0.428108,-0.100731,0.192513,2.034238,-2.36124,0.138975,-0.43452,-0.102504,0.20347,-2.109884,2.281554,-0.198307
304,1769517773462,3.377817,-53.4005,454.2942,-199.4547,0.701945,0.289612,-0.267315,0.593247,1.631801,0.673257,-0.621423,-0.428033,-0.100415,0.192495,2.034265,-2.361228,0.139001,-0.434048,-0.10216,0.203459,-2.109368,2.280227,-0.199118
305,1769517773473,3.388928,-53.9095,454.3066,-199.1809,0.701839,0.289526,-0.267344,0.593401,1.631451,0.673013,-0.621451,-0.427882,-0.099817,0.19249,2.034222,-2.36116,0.138995,-0.43386,-0.101585,0.203468,-2.109266,2.280338,-0.19845
306,1769517773485,3.400039,-54.0834,454.2192,-198.8875,0.701634,0.289456,-0.267213,0.593736,1.630751,0.672759,-0.62106,-0.427816,-0.099485,0.192466,2.034128,-2.361237,0.138981,-0.434009,-0.101213,0.203366,-2.109195,2.280916,-0.197889
307,1769517773496,3.411151,-54.4484,454.1851,-198.6405,0.701404,0.289598,-0.267117,0.593982,1.630051,0.673021,-0.620775,-0.427702,-0.098854,0.192498,2.034102,-2.361121,0.138773,-0.433982,-0.100788,0.203322,-2.109698,2.281193,-0.197886
308,1769517773507,3.422262,-54.7992,454.3436,-198.2637,0.701443,0.289672,-0.266952,0.593973,1.630148,0.673196,-0.620394,-0.427616,-0.098548,0.192459,2.034074,-2.361168,0.138832,-0.433963,-0.100321,0.203486,-2.109744,2.281489,-0.198611
309,1769517773518,3.433373,-55.2433,454.283,-197.9626,0.7014,0.289719,-0.267258,0.593864,1.630121,0.673334,-0.621133,-0.427547,-0.098238,0.192474,2.033997,-2.361069,0.138816,-0.433772,-0.099765,0.20343,-2.110093,2.280708,-0.197973
310,1769517773529,3.444485,-55.5065,454.149,-197.6682,0.701946,0.289704,-0.26696,0.59336,1.631727,0.673439,-0.62057,-0.427379,-0.097613,0.192432,2.034136,-2.360917,0.138852,-0.433605,-0.099512,0.20333,-2.109378,2.281013,-0.200203
311,1769517773540,3.455596,-56.0354,454.1604,-197.611,0.70174,0.289691,-0.26693,0.593624,1.631071,0.673336,-0.620431,-0.427319,-0.097273,0.192435,2.034047,-2.360935,0.138763,-0.433312,-0.099096,0.203332,-2.109509,2.281274,-0.199608
312,1769517773551,3.466707,-56.3121,454.0737,-197.3131,0.701717,0.29002,-0.266683,0.593601,1.631034,0.674108,-0.619863,-0.427255,-0.096943,0.192413,2.033987,-2.360933,0.138792,-0.433335,-0.098786,0.20325,-2.110201,2.281547,-0.201181
313,1769517773562,3.477819,-56.9016,454.0408,-196.7433,0.7017,0.289612,-0.26721,0.593583,1.631008,0.673164,-0.621094,-0.42709,-0.096339,0.192342,2.033988,-2.360947,0.138977,-0.433155,-0.097813,0.203218,-2.109525,2.280695,-0.198616
314,1769517773573,3.48893,-57.1681,454.0276,-196.6835,0.701669,0.289621,-0.267179,0.59363,1.630903,0.673171,-0.621009,-0.427025,-0.09603,0.192319,2.034081,-2.360944,0.138941,-0.433003,-0.097598,0.203204,-2.109555,2.280789,-0.198619
315,1769517773585,3.500041,-57.4763,454.0534,-196.3801,0.701694,0.289609,-0.266906,0.593729,1.630894,0.673117,-0.62035,-0.426892,-0.095422,0.192282,2.034061,-2.360915,0.138937,-0.432994,-0.09721,0.203232,-2.10933,2.281464,-0.199248
316,1769517773596,3.511152,-57.8741,453.9234,-196.1908,0.701764,0.289697,-0.267261,0.593443,1.631249,0.6734,-0.621248,-0.426804,-0.095098,0.192282,2.034107,-2.360894,0.138905,-0.432717,-0.096791,0.203114,-2.109712,2.280419,-0.198981
317,1769517773607,3.522264,-58.3478,453.8986,-195.6491,0.70185,0.289586,-0.266484,0.593745,1.631247,0.673058,-0.619366,-0.426717,-0.09475,0.192239,2.034071,-2.360976,0.138908,-0.432796,-0.096177,0.20309,-2.108867,2.282414,-0.200556
318,1769517773618,3.533375,-58.745,453.8268,-195.3629,0.701809,0.289901,-0.266858,0.593471,1.631336,0.673866,-0.620303,-0.42657,-0.094094,0.192207,2.034147,-2.361017,0.13879,-0.432617,-0.095705,0.203028,-2.10993,2.281163,-0.200677
319,1769517773629,3.544486,-58.8539,453.8293,-195.3088,0.701763,0.289838,-0.266604,0.593671,1.631094,0.673665,-0.619664,-0.426515,-0.09375,0.192207,2.034063,-2.361081,0.138611,-0.432628,-0.095609,0.203025,-2.109653,2.281908,-0.20088
320,1769517773640,3.555597,-59.323,453.7075,-195.0782,0.701764,0.289616,-0.266962,0.593618,1.631131,0.673163,-0.620508,-0.426361,-0.093169,0.192165,2.03417,-2.361001,0.138584,-0.432348,-0.095039,0.202905,-2.109321,2.281258,-0.199359
321,1769517773651,3.566708,-59.511,453.6852,-194.8618,0.701627,0.289543,-0.266809,0.593884,1.630634,0.672919,-0.620084,-0.426277,-0.09285,0.192146,2.034136,-2.361115,0.138555,-0.432416,-0.094733,0.202873,-2.109165,2.281838,-0.199038
322,1769517773662,3.57782,-60.076,453.5477,-194.3542,0.701811,0.289413,-0.267263,0.593526,1.631302,0.672718,-0.62123,-0.426207,-0.092553,0.192107,2.034179,-2.361136,0.138632,-0.432153,-0.093927,0.202754,-2.108958,2.28069,-0.198164
323,1769517773673,3.588931,-60.1732,453.7067,-194.1766,0.701437,0.289181,-0.267419,0.59401,1.630109,0.672043,-0.621471,-0.426061,-0.09192,0.192053,2.034107,-2.361269,0.138723,-0.432301,-0.093589,0.202887,-2.108811,2.28087,-0.195932
324,1769517773685,3.600042,-60.5948,453.7991,-193.8066,0.701707,0.289516,-0.26702,0.593707,1.63094,0.672907,-0.62062,-0.425999,-0.091598,0.192077,2.034003,-2.361324,0.138573,-0.432178,-0.093211,0.203003,-2.109158,2.281271,-0.198729
325,1769517773696,3.611153,-60.9585,453.8208,-193.6526,0.701409,0.289611,-0.267167,0.593946,1.630087,0.67306,-0.620902,-0.425873,-0.091024,0.192062,2.034065,-2.3612,0.138472,-0.432076,-0.092803,0.203011,-2.109756,2.281045,-0.197838
326,1769517773707,3.622265,-61.286,453.8496,-193.3756,0.701539,0.289466,-0.267141,0.593876,1.630436,0.672742,-0.620857,-0.425787,-0.090725,0.192027,2.034065,-2.36128,0.138546,-0.431955,-0.092381,0.203048,-2.109259,2.281164,-0.197795
327,1769517773718,3.633376,-61.6591,453.8223,-193.1279,0.701653,0.289543,-0.267278,0.593642,1.630857,0.672988,-0.621235,-0.425725,-0.090421,0.192006,2.033973,-2.361305,0.138564,-0.431757,-0.091971,0.203034,-2.109436,2.280641,-0.198096
328,1769517773729,3.644487,-61.8887,453.5921,-192.9637,0.701869,0.289484,-0.267133,0.593481,1.631467,0.672893,-0.620941,-0.425661,-0.090125,0.191974,2.034006,-2.361309,0.138609,-0.431628,-0.091747,0.202817,-2.109002,2.280888,-0.198859
329,1769517773740,3.655599,-62.3299,453.5921,-192.8573,0.701737,0.289558,-0.267349,0.593504,1.631145,0.673059,-0.621437,-0.425512,-0.089527,0.191892,2.034088,-2.361305,0.138715,-0.431363,-0.091345,0.202815,-2.109444,2.280378,-0.198242
330,1769517773751,3.66671,-62.4833,453.5917,-192.5169,0.701629,0.289558,-0.267327,0.593641,1.630803,0.673023,-0.62135,-0.425421,-0.089226,0.191855,2.034114,-2.361353,0.138792,-0.431503,-0.090967,0.202809,-2.109527,2.280522,-0.197968
331,1769517773762,3.677821,-62.9578,453.4075,-192.0603,0.701152,0.289764,-0.267596,0.593983,1.629465,0.673405,-0.621887,-0.425248,-0.088544,0.191736,2.034247,-2.361389,0.138891,-0.43155,-0.090224,0.202604,-2.110641,2.280019,-0.196647
332,1769517773773,3.688932,-63.2366,453.3154,-191.8818,0.701592,0.289813,-0.267184,0.593625,1.630727,0.673621,-0.621021,-0.425164,-0.088237,0.191729,2.034286,-2.361309,0.138882,-0.431357,-0.090061,0.20254,-2.110109,2.280627,-0.199022
333,1769517773785,3.700044,-63.7651,453.2943,-191.4205,0.701599,0.289303,-0.26732,0.593803,1.630625,0.672385,-0.621293,-0.425026,-0.087556,0.191683,2.03421,-2.36139,0.138786,-0.431214,-0.08925,0.202515,-2.108909,2.280846,-0.197041
334,1769517773796,3.711155,-64.113,453.2036,-191.2302,0.701584,0.289637,-0.267382,0.59363,1.630706,0.673209,-0.621481,-0.424936,-0.087223,0.191631,2.034181,-2.361457,0.138826,-0.431058,-0.088937,0.202433,-2.109801,2.280335,-0.19798
335,1769517773807,3.722266,-64.3311,453.2256,-191,0.701418,0.28934,-0.267854,0.593759,1.630232,0.672483,-0.622544,-0.424862,-0.086949,0.191618,2.034413,-2.361257,0.13874,-0.431014,-0.088464,0.202445,-2.109499,2.279621,-0.195461
336,1769517773818,3.733377,-64.8676,453.2772,-190.7695,0.701487,0.289622,-0.267413,0.593739,1.630406,0.673144,-0.621525,-0.424736,-0.086316,0.191633,2.034359,-2.36112,0.138488,-0.430795,-0.088078,0.202506,-2.109868,2.280354,-0.19757
337,1769517773829,3.744489,-64.9556,453.2568,-190.5845,0.701542,0.289577,-0.267325,0.593736,1.630535,0.673041,-0.621322,-0.424659,-0.08599,0.191617,2.034354,-2.361174,0.138397,-0.430839,-0.087893,0.202488,-2.109648,2.280577,-0.197774
338,1769517773840,3.7556,-65.3259,453.2449,-190.4128,0.701489,0.289587,-0.26738,0.593768,1.630393,0.673055,-0.621441,-0.424528,-0.085353,0.191618,2.034247,-2.361182,0.138164,-0.43067,-0.08751,0.202477,-2.109758,2.280474,-0.197532
339,1769517773851,3.766711,-65.6014,453.3224,-190.1102,0.701488,0.289451,-0.26738,0.593836,1.630344,0.672719,-0.621425,-0.42445,-0.085029,0.191584,2.034218,-2.361305,0.1381,-0.430649,-0.087074,0.202554,-2.109419,2.280627,-0.197073
340,1769517773862,3.777822,-65.8567,453.2365,-189.8973,0.701414,0.289598,-0.267323,0.593877,1.630144,0.67305,-0.62128,-0.424383,-0.084714,0.191591,2.034209,-2.361305,0.13792,-0.430622,-0.086771,0.202468,-2.109819,2.280669,-0.197469
341,1769517773873,3.788934,-66.3401,453.2995,-189.6264,0.701479,0.289458,-0.26722,0.593915,1.630269,0.672715,-0.621031,-0.424243,-0.084087,0.191583,2.034085,-2.361366,0.137769,-0.430413,-0.086255,0.202535,-2.109342,2.281025,-0.197418
342,1769517773885,3.800045,-66.7931,453.2973,-189.2648,0.70128,0.28946,-0.267324,0.594103,1.629681,0.672666,-0.621226,-0.424178,-0.083786,0.191583,2.034092,-2.361305,0.137662,-0.430345,-0.085636,0.202525,-2.109592,2.280931,-0.196602
343,1769517773896,3.811156,-67.1767,453.1243,-188.9349,0.701336,0.289355,-0.267572,0.593976,1.629896,0.672456,-0.621833,-0.42409,-0.083462,0.191558,2.034151,-2.36133,0.137676,-0.430192,-0.085092,0.202359,-2.109434,2.280379,-0.195879
344,1769517773907,3.822267,-67.5372,453.2032,-188.7412,0.701557,0.289533,-0.267141,0.593822,1.630512,0.672915,-0.620871,-0.423908,-0.082817,0.191468,2.03413,-2.361429,0.137827,-0.430029,-0.084853,0.202454,-2.109412,2.281076,-0.198073
345,1769517773918,3.833379,-67.9475,453.1259,-188.3804,0.701586,0.289297,-0.26729,0.593836,1.63057,0.67236,-0.621214,-0.423843,-0.082491,0.191458,2.03402,-2.361462,0.137865,-0.429903,-0.084251,0.202379,-2.108887,2.28094,-0.197046
346,1769517773929,3.84449,-68.1464,453.1588,-188.2859,0.701495,0.289282,-0.267544,0.593836,1.630361,0.672328,-0.621804,-0.423692,-0.081881,0.191419,2.03409,-2.361413,0.137844,-0.429798,-0.083996,0.202409,-2.10909,2.280396,-0.196171
347,1769517773940,3.855601,-68.3827,453.0195,-188.1087,0.70154,0.289308,-0.267372,0.593849,1.630455,0.672383,-0.621401,-0.423593,-0.081587,0.191356,2.034224,-2.361428,0.138021,-0.42974,-0.083747,0.202274,-2.109008,2.280762,-0.196765
348,1769517773951,3.866712,-68.8455,453.0824,-187.7621,0.701434,0.289615,-0.267148,0.593924,1.630158,0.673077,-0.620861,-0.423535,-0.081285,0.191347,2.034138,-2.361405,0.138022,-0.429677,-0.083259,0.202338,-2.109732,2.281071,-0.197966
349,1769517773962,3.877823,-69.28,452.8826,-187.3486,0.701861,0.289475,-0.266959,0.593572,1.631389,0.672848,-0.620512,-0.423368,-0.080676,0.191226,2.034187,-2.361521,0.138286,-0.429477,-0.082743,0.202165,-2.108879,2.28134,-0.199185
350,1769517773973,3.888934,-69.4774,452.9605,-187.1226,0.701816,0.289549,-0.267063,0.593543,1.631303,0.67303,-0.620763,-0.423304,-0.080381,0.191221,2.034177,-2.361507,0.138211,-0.429466,-0.082434,0.202244,-2.10917,2.281035,-0.199071
351,1769517773985,3.900046,-69.9247,452.9554,-186.838,0.70169,0.289438,-0.26718,0.593693,1.630909,0.672729,-0.620996,-0.423162,-0.079763,0.191189,2.03411,-2.361537,0.138202,-0.429325,-0.081869,0.202233,-2.109078,2.280971,-0.198069
352,1769517773996,3.911157,-70.2561,452.9179,-186.5928,0.701543,0.289481,-0.267223,0.593826,1.630479,0.672792,-0.621061,-0.423083,-0.079473,0.191147,2.034146,-2.361537,0.13826,-0.429269,-0.081443,0.20219,-2.109347,2.280941,-0.197681
353,1769517774007,3.922268,-70.6236,452.8114,-186.2408,0.701675,0.289358,-0.267282,0.593704,1.630867,0.672539,-0.62123,-0.423012,-0.079176,0.191129,2.034188,-2.361494,0.138254,-0.429148,-0.08093,0.202093,-2.108957,2.280819,-0.197534
354,1769517774018,3.933379,-70.8891,452.7679,-186.0532,0.701661,0.289422,-0.267255,0.593701,1.630837,0.672688,-0.621168,-0.422871,-0.07855,0.191102,2.034243,-2.361435,0.138156,-0.42907,-0.080631,0.202052,-2.109111,2.280825,-0.197766
355,1769517774029,3.94449,-71.2473,452.7048,-185.7349,0.701895,0.289405,-0.266769,0.593652,1.631413,0.672665,-0.620051,-0.422778,-0.078207,0.191063,2.034234,-2.361461,0.138153,-0.428992,-0.080267,0.202002,-2.108552,2.281864,-0.199465
356,1769517774040,3.955602,-71.6301,452.7173,-185.3708,0.701268,0.289038,-0.267958,0.594035,1.629699,0.671706,-0.622716,-0.422642,-0.077546,0.19104,2.034251,-2.3614,0.138158,-0.42895,-0.079383,0.201981,-2.108942,2.279818,-0.193778
357,1769517774051,3.966713,-71.9837,452.6722,-185.2235,0.701533,0.289064,-0.267343,0.593987,1.630348,0.671778,-0.6213,-0.422574,-0.077193,0.190991,2.034185,-2.36149,0.138118,-0.428779,-0.079187,0.201951,-2.108382,2.281107,-0.195994
358,1769517774062,3.977824,-71.901,452.2403,-185.5848,0.701928,0.289728,-0.267237,0.593246,1.631762,0.673527,-0.621242,-0.422501,-0.076863,0.191002,2.034254,-2.361466,0.137953,-0.428484,-0.079739,0.201554,-2.109626,2.280308,-0.199625
359,1769517774073,3.988936,-72.4161,452.3911,-185.0976,0.701798,0.289691,-0.266917,0.593561,1.631249,0.673354,-0.620417,-0.422335,-0.076255,0.190931,2.034473,-2.36141,0.137977,-0.428496,-0.07905,0.201698,-2.109449,2.281258,-0.19981
360,1769517774085,4.000047,-72.7115,452.4574,-184.7652,0.701633,0.289725,-0.266898,0.593747,1.630742,0.673381,-0.620327,-0.422275,-0.075937,0.190927,2.034373,-2.361401,0.137951,-0.428541,-0.078585,0.201757,-2.109674,2.281408,-0.199474
361,1769517774096,4.011158,-72.9443,452.3376,-184.6702,0.701671,0.289765,-0.266825,0.593716,1.630849,0.673483,-0.620166,-0.422138,-0.075297,0.190887,2.034459,-2.361348,0.137859,-0.428419,-0.078389,0.201641,-2.109693,2.281514,-0.199879
362,1769517774107,4.02227,-73.4471,452.4629,-184.0802,0.701665,0.289666,-0.266938,0.59372,1.630833,0.67325,-0.620426,-0.422071,-0.074986,0.190853,2.034473,-2.36137,0.137871,-0.428386,-0.077578,0.201769,-2.109519,2.281344,-0.199284
363,1769517774118,4.033381,-73.8976,452.5572,-183.6598,0.701771,0.289633,-0.267187,0.593499,1.631229,0.673237,-0.621062,-0.421996,-0.074661,0.190836,2.03435,-2.361457,0.137908,-0.428221,-0.076946,0.201876,-2.109499,2.28067,-0.198949
364,1769517774129,4.044492,-74.2405,452.5078,-183.4034,0.701662,0.289654,-0.267162,0.593629,1.630887,0.67325,-0.620969,-0.421857,-0.074072,0.190785,2.034604,-2.36135,0.137919,-0.428161,-0.076517,0.201822,-2.109635,2.280802,-0.198748
365,1769517774140,4.055604,-74.6756,452.5602,-183.132,0.701409,0.289756,-0.267134,0.59389,1.630124,0.673414,-0.620839,-0.4218,-0.073743,0.190803,2.034536,-2.361285,0.137832,-0.428093,-0.076008,0.201864,-2.1101,2.280969,-0.198395
366,1769517774151,4.066715,-74.959,452.511,-182.8193,0.701583,0.289792,-0.266923,0.593763,1.630612,0.673531,-0.62038,-0.421715,-0.073419,0.190787,2.034641,-2.36122,0.137869,-0.428043,-0.075657,0.201827,-2.1099,2.281312,-0.199493
367,1769517774162,4.077826,-75.4445,452.585,-182.4135,0.702037,0.289736,-0.26698,0.593229,1.632027,0.673549,-0.620648,-0.421598,-0.072749,0.190748,2.034524,-2.361293,0.137925,-0.427748,-0.075103,0.201933,-2.109386,2.28085,-0.200537
368,1769517774173,4.088937,-75.6402,452.5185,-182.3667,0.701887,0.289937,-0.266931,0.593329,1.631611,0.67399,-0.620511,-0.421521,-0.072438,0.190721,2.034499,-2.361347,0.137978,-0.427688,-0.074961,0.201862,-2.109996,2.280875,-0.200871
369,1769517774185,4.100048,-75.9667,452.5613,-182.111,0.701358,0.289901,-0.266966,0.593956,1.629962,0.673732,-0.620431,-0.4214,-0.07186,0.190708,2.034544,-2.361263,0.137909,-0.427785,-0.074444,0.201873,-2.110404,2.281273,-0.199093
370,1769517774196,4.11116,-76.5765,452.5416,-181.8082,0.701615,0.290121,-0.26684,0.593602,1.630797,0.674341,-0.620229,-0.421334,-0.071569,0.190704,2.034559,-2.361204,0.137917,-0.42743,-0.073934,0.201878,-2.110645,2.281128,-0.200872
371,1769517774207,4.122271,-76.4906,452.271,-181.6108,0.701459,0.289853,-0.266816,0.593928,1.630214,0.673627,-0.620091,-0.421296,-0.071282,0.190721,2.034536,-2.361131,0.137834,-0.427683,-0.073755,0.201591,-2.110097,2.281616,-0.19956
372,1769517774218,4.133382,-76.887,452.2913,-181.3625,0.701751,0.28963,-0.267328,0.593462,1.631205,0.673238,-0.621398,-0.421162,-0.070675,0.190696,2.034488,-2.36119,0.137835,-0.427337,-0.073251,0.201634,-2.109598,2.280339,-0.19857
373,1769517774229,4.144493,-77.3815,452.4822,-180.9576,0.701722,0.289703,-0.267359,0.593446,1.631148,0.673414,-0.621474,-0.421094,-0.070392,0.190672,2.034476,-2.361227,0.137854,-0.427216,-0.07263,0.201828,-2.109826,2.280202,-0.198662
374,1769517774240,4.155605,-77.6649,452.5093,-180.6519,0.701543,0.289659,-0.267053,0.593817,1.630484,0.673208,-0.620668,-0.420982,-0.069788,0.190695,2.034404,-2.361208,0.13762,-0.427308,-0.072215,0.201843,-2.109684,2.281167,-0.198645
375,1769517774251,4.166716,-77.9455,452.3147,-180.4245,0.701489,0.289886,-0.266681,0.593937,1.630277,0.673703,-0.619773,-0.420902,-0.069503,0.190696,2.034438,-2.361134,0.13764,-0.427317,-0.071948,0.201648,-2.110068,2.281892,-0.200054
376,1769517774262,4.177827,-78.5784,452.5518,-179.9251,0.701213,0.289531,-0.267403,0.594111,1.62952,0.672828,-0.621408,-0.420844,-0.069167,0.190682,2.034315,-2.361261,0.137599,-0.42712,-0.070937,0.201872,-2.10988,2.28071,-0.19647
377,1769517774273,4.188938,-78.7756,452.3141,-180.0842,0.701612,0.28945,-0.267061,0.593834,1.630633,0.672717,-0.620682,-0.420721,-0.068542,0.190656,2.034231,-2.361363,0.137528,-0.426779,-0.071042,0.201657,-2.109104,2.281323,-0.198133
378,1769517774285,4.20005,-79.0077,452.4128,-179.7776,0.701551,0.28967,-0.267191,0.59374,1.630555,0.673254,-0.621008,-0.420658,-0.068241,0.190646,2.034231,-2.361385,0.137441,-0.426793,-0.070672,0.201759,-2.109792,2.280804,-0.198405
379,1769517774296,4.211161,-78.9741,452.2192,-179.887,0.701377,0.289533,-0.267313,0.593958,1.630003,0.672876,-0.621237,-0.42052,-0.067658,0.190617,2.034256,-2.361418,0.137376,-0.426792,-0.0707,0.201552,-2.109681,2.280797,-0.19716
380,1769517774307,4.222272,-79.7167,452.3271,-179.345,0.701467,0.289748,-0.267097,0.593843,1.630291,0.673408,-0.620763,-0.420453,-0.06737,0.190614,2.034194,-2.361425,0.137357,-0.426563,-0.069901,0.201674,-2.110005,2.281023,-0.198621
381,1769517774318,4.233383,-79.9587,452.3107,-179.0423,0.701474,0.289769,-0.2669,0.593914,1.630258,0.673436,-0.620287,-0.420386,-0.067063,0.190593,2.034156,-2.3615,0.13732,-0.426598,-0.069547,0.201659,-2.109927,2.281488,-0.199139
382,1769517774329,4.244494,-80.2136,452.1957,-178.8325,0.701333,0.2898,-0.267049,0.593997,1.629876,0.673486,-0.620612,-0.420238,-0.066495,0.190532,2.034199,-2.361462,0.137453,-0.426558,-0.069181,0.201539,-2.110224,2.281196,-0.1985
383,1769517774340,4.255605,-80.5403,452.2236,-178.3964,0.701407,0.289817,-0.267219,0.593825,1.630163,0.673573,-0.621053,-0.420172,-0.066201,0.190496,2.034343,-2.361328,0.137504,-0.426524,-0.06863,0.201576,-2.110308,2.280691,-0.198408
384,1769517774351,4.266717,-80.7642,452.1392,-177.9867,0.701441,0.289908,-0.266937,0.593867,1.630214,0.673773,-0.620386,-0.42008,-0.065897,0.19044,2.034435,-2.361286,0.13765,-0.426645,-0.068235,0.201496,-2.110327,2.281267,-0.199429
385,1769517774362,4.277828,-81.1235,452.3416,-177.7921,0.701528,0.290048,-0.266837,0.593742,1.630499,0.674133,-0.620186,-0.419968,-0.065242,0.190424,2.03437,-2.361235,0.137464,-0.426476,-0.067917,0.201708,-2.110537,2.28129,-0.200374
386,1769517774373,4.288939,-81.8576,452.2242,-176.881,0.701507,0.289975,-0.267011,0.593724,1.630463,0.673968,-0.620594,-0.419911,-0.064908,0.190385,2.034303,-2.361334,0.137431,-0.42646,-0.066703,0.201596,-2.110483,2.280952,-0.199688
387,1769517774385,4.30005,-82.3056,452.2643,-177.001,0.701373,0.28992,-0.267099,0.593869,1.630054,0.6738,-0.620763,-0.419771,-0.064373,0.190315,2.034402,-2.361191,0.137516,-0.426071,-0.066464,0.20163,-2.110523,2.280907,-0.198913
388,1769517774396,4.311161,-82.5115,452.287,-176.8867,0.701338,0.289768,-0.267164,0.593956,1.629914,0.673423,-0.620892,-0.419713,-0.064096,0.190278,2.034428,-2.36114,0.137602,-0.425986,-0.0662,0.20165,-2.110214,2.280943,-0.198156
389,1769517774407,4.322273,-83.2173,452.0778,-176.6208,0.701365,0.290001,-0.266883,0.593936,1.629992,0.673971,-0.620242,-0.419647,-0.063785,0.190241,2.034467,-2.361159,0.137598,-0.425644,-0.065638,0.20145,-2.110594,2.281362,-0.19963
390,1769517774418,4.333384,-83.4256,452.0128,-176.4405,0.701444,0.289905,-0.266877,0.593892,1.630205,0.67376,-0.620242,-0.419512,-0.063258,0.190157,2.034456,-2.361122,0.137914,-0.425568,-0.065363,0.20139,-2.11028,2.281418,-0.199558
391,1769517774429,4.344495,-83.8982,451.9187,-176.0349,0.701452,0.289953,-0.267087,0.593765,1.630308,0.673905,-0.620762,-0.41945,-0.06299,0.190125,2.034454,-2.361096,0.138003,-0.425418,-0.064731,0.201303,-2.110524,2.280832,-0.199285
392,1769517774440,4.355606,-84.1216,451.828,-176.0687,0.701406,0.29015,-0.266999,0.593764,1.630201,0.674364,-0.620556,-0.419332,-0.062472,0.190064,2.034478,-2.360949,0.138151,-0.425255,-0.064658,0.201213,-2.111005,2.280874,-0.199998
393,1769517774451,4.366718,-84.2819,451.8511,-175.706,0.701289,0.290108,-0.266973,0.593934,1.629815,0.674219,-0.620454,-0.419269,-0.062219,0.19004,2.034493,-2.360859,0.138237,-0.425407,-0.064249,0.20123,-2.110988,2.281083,-0.199565
394,1769517774462,4.377829,-84.6158,451.7803,-175.4426,0.701138,0.29002,-0.267125,0.594086,1.629363,0.673973,-0.620766,-0.419217,-0.061948,0.190029,2.034518,-2.360793,0.138239,-0.425344,-0.063766,0.201152,-2.110999,2.280926,-0.198489
395,1769517774473,4.38894,-84.9663,451.7288,-175.0929,0.701246,0.28994,-0.267149,0.593987,1.62968,0.673813,-0.620848,-0.419099,-0.061415,0.18993,2.034407,-2.36083,0.138587,-0.42525,-0.063274,0.201108,-2.110717,2.280864,-0.198491
